sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,adj_interval_length,adj_max_length,adj_min_length,air_watts,amps,anti_tip_device,attachment_type,bag_electrostatic,bag_fill_style,bag_filter_inc,bag_filter_qty,bag_filtration,bag_layers,bag_type,brand,brush_adjustable,brush_diameter,brush_material,brush_qty,brush_removable,brush_shapes,brush_side_qty,brush_side_size,brush_size,brush_total_qty,bumper_depth,bumper_fit,bumper_size,bumper_width,capacitors,capacity_gal,cfm,charge_time,clean_path_width,color,combo_floor_switch,connection_type,cordless_battery,cordless_runtime,cord_auto_rewind,cord_hook_adjust,cord_management,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,decibels,description,diameter,dirt_capacity,discontinued,drive_train,edge_clean,electric,exhaust_cyclonic,exhaust_opening,filter_efficiency,filter_microns,filter_type,filter_washable,filtration_method,fit,flexible,gallery,gearbox,gift_message_available,gtin12_upc,handheld,handle_adjust,handle_carry,handle_ergonomic,handle_folds,handle_swivel,hanger_max_length,hanger_washable,has_options,headlight,height_settings,height_settings_auto,hose_air_relief_valve,hose_crushproof,hose_length_feet,hose_power_switch,hose_type,image,image_label,inc_p_bags,inc_p_carpet_tool,inc_p_crevice_tool,inc_p_dusting_brush,inc_p_extractor_wand,inc_p_floor_tool,inc_p_hose,inc_p_hygiene_cap,inc_p_micro_filter,inc_p_micro_strip,inc_p_misc,inc_p_motor_filter,inc_p_upholstery_tool,inc_p_wand,indicator_bag_full,indicator_brush_obstruction,indicator_dirt_sensor,indicator_filter_replace,indicator_motor_status,indicator_on_off_light,indicator_roller_replace,inlet_auto_on,inlet_connection,inlet_door_style,inlet_lights,inlet_use_trim,maintenance,main_motor_rpm,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,motor_air_discharge,motor_bearing,motor_brush,motor_cobr_material,motor_duty_cycle,motor_electric_conn,motor_fabr_material,motor_fan_diameter,motor_fan_style,motor_fashcoat,motor_frequency,motor_hp,motor_ins_class,motor_name,motor_qty,motor_speeds,motor_stages,motor_temp_high,motor_temp_low,motor_therm_protect,motor_type,motor_watts,movement_power,msrp,msrp_display_actual_price_type,msrp_enabled,muffler_hookup,muffler_shape,name,name_alternative,neck_movement,news_from_date,news_to_date,noise_level,operating_radius_feet,options_container,org_etl_listed,org_gl_approved,org_leed_certified,org_ul_recognized,pad_driver_incl,page_layout,part_model_number,part_store_number,pdf_manuals,pdf_spec_sheet,powerhead_removable,power_control_variable,power_cord_detachable,power_cord_length_feet,power_reset_btn,power_safety_shutoff,power_settings,power_settings_auto,price,product_applications,product_bumper_included,product_family_series,product_finish,product_height_inches,product_length_inches,product_material,product_tool_storage,product_video_youtube_link,product_warranty,product_width_inches,psi,pvc_degree,pvc_style,pvc_type,qty_in_pack,receptacle_type,recovery_capacity,replacement_part,required_options,roller_material,roller_motor,roller_motor_controls,roller_rpm,safety_guard,scraped,sealed_system,short_description,small_image,small_image_label,solution_capacity,special_from_date,special_order,special_price,special_to_date,square_ft,squeegee_width,status,switch_loc,system_type,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,utility_valve,visibility,visual_interface_type,voltage,wand_included,waterlift,weight,wet_dry,wet_dry_drain_required,wheels,wheels_swivel,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
F:0124,,Filters,simple,,,base,,,,,,,,,,,,,,,Eureka,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-12 21:43:05",,,,,,test,,,No,,,,,,,,Foam,Yes,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"79591 Foam Filter",,,,,,,"Product Info Column",,No,No,No,,,79591,,,,,,,,,,,,10.4900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,No,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 16:52:06",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0125,,Filters,simple,,,base,,,,,,,,,,,,,,,Eureka,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-12 21:43:05",,,,,,test,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"HEPA Exhaust Filter",,,,,,,"Product Info Column",,No,No,No,,,86015,,,,,,,,,,,,14.4900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,No,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 16:52:06",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0126,,Filters,simple,,,base,,,,,,,,,,,,,,,Eureka,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-12 21:43:05",,,,,,test,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"HF-1 HEPA Filter",,,,,,,"Product Info Column",,No,No,No,,,60286C,,,,,,,,,,,,25.9900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,No,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 16:52:06",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0127,,Filters,simple,,,base,,,,,,,,,,,,,,,Eureka,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-12 21:43:05",,,,,,test,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"HF-10 HEPA Filter",,,,,,,"Product Info Column",,No,No,No,,,63347B,,,,,,,,,,,,25.9900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,No,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 16:52:06",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0128,,Filters,simple,,,base,,,,,,,,,,,,,,,Eureka,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-12 21:43:05",,,,,,test,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"HF-11 High Efficiency Allergen Filter",,,,,,,"Product Info Column",,No,No,No,,,64271A,,,,,,,,,,,,15.9900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,No,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 16:52:06",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0129,,Filters,simple,,,base,,,,,,,,,,,,,,,Eureka,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-12 21:43:05",,,,,,test,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"HF-12 Filter",,,,,,,"Product Info Column",,No,No,No,,,68953,,,,,,,,,,,,15.9900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,No,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 16:52:06",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0130,,Filters,simple,,,base,,,,,,,,,,,,,,,Eureka,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-12 21:43:05",,,,,,test,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"HF-14 HEPA Exhaust Filter",,,,,,,"Product Info Column",,No,No,No,,,68959,,,,,,,,,,,,15.9900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,No,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 16:52:06",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0131,,Filters,simple,,,base,,,,,,,,,,,,,,,Eureka,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-12 21:43:05",,,,,,test,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"HF-15 Filter",,,,,,,"Product Info Column",,No,No,No,,,81908,,,,,,,,,,,,16.4900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,No,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 16:52:06",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0132,,Filters,simple,,,base,,,,,,,,,,,,,,,Eureka,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-12 21:43:05",,,,,,test,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"HF-16 High Efficiency Allergen Filter",,,,,,,"Product Info Column",,No,No,No,,,68115B,,,,,,,,,,,,21.9900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,No,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 16:52:06",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0133,,Filters,simple,,,base,,,,,,,,,,,,,,,Eureka,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-12 21:43:05",,,,,,test,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"HF-2 HEPA Filter",,,,,,,"Product Info Column",,No,No,No,,,61111D,,,,,,,,,,,,25.9900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,No,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 16:52:06",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0134,,Filters,simple,,,base,,,,,,,,,,,,,,,Eureka,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-12 21:43:05",,,,,,test,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"HF-7 High Efficiency Allergen Filter",,,,,,,"Product Info Column",,No,No,No,,,61850F,,,,,,,,,,,,14.9900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,No,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 16:52:06",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0135,,Filters,simple,,,base,,,,,,,,,,,,,,,Eureka,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-12 21:43:05",,,,,,test,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"HF-9 Filter Value Pack",,,,,,,"Product Info Column",,No,No,No,,,60951D,,,,,,,,,,,,27.9900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,No,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 16:52:06",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0136,,Filters,simple,,,base,,,,,,,,,,,,,,,Eureka,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-12 21:43:05",,,,,,test,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"HF-9 High Efficiency Allergen Filter",,,,,,,"Product Info Column",,No,No,No,,,60285G,,,,,,,,,,,,22.9900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,No,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 16:52:06",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0137,,Filters,simple,,,base,,,,,,,,,,,,,,,Eureka,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-12 21:43:05",,,,,,test,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Home Cleaning System Motor Filter",,,,,,,"Product Info Column",,No,No,No,,,37657,,,,,,,,,,,,8.4900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,No,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 16:52:06",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0138,,Filters,simple,,,base,,,,,,,,,,,,,,,Eureka,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-12 21:43:05",,,,,,test,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Home Cleaning System Motor Filter",,,,,,,"Product Info Column",,No,No,No,,,54902,,,,,,,,,,,,15.4900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,No,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 16:52:06",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0139,,Filters,simple,,,base,,,,,,,,,,,,,,,Eureka,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-12 21:43:05",,,,,,test,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Inlet Filter",,,,,,,"Product Info Column",,No,No,No,,,39750,,,,,,,,,,,,8.4900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,No,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 16:52:06",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0140,,Filters,simple,,,base,,,,,,,,,,,,,,,Eureka,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-12 21:43:05",,,,,,test,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Lightweight Motor Filter",,,,,,,"Product Info Column",,No,No,No,,,61123,,,,,,,,,,,,9.4900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,No,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 16:52:06",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0141,,Filters,simple,,,base,,,,,,,,,,,,,,,Eureka,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-12 21:43:06",,,,,,test,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Micron Exhaust Filter",,,,,,,"Product Info Column",,No,No,No,,,61124,,,,,,,,,,,,9.4900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,No,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 16:52:06",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0142,,Filters,simple,,,base,,,,,,,,,,,,,,,Eureka,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-12 21:43:06",,,,,,test,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Micron Filter",,,,,,,"Product Info Column",,No,No,No,,,61237,,,,,,,,,,,,14.4900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,No,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 16:52:06",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0143,,Filters,simple,,,base,,,,,,,,,,,,,,,Eureka,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-12 21:43:06",,,,,,test,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"26197 Mighty Mite Motor Filter",,,,,,,"Product Info Column",,No,No,No,,,26197,,,,,,,,,,,,8.4900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,No,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 16:52:06",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0144,,Filters,simple,,,base,,,,,,,,,,,,,,,Eureka,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-12 21:43:06",,,,,,test,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"38333 Mighty Mite Motor Filter",,,,,,,"Product Info Column",,No,No,No,,,38333,,,,,,,,,,,,7.9900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,No,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 16:52:06",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0145,,Filters,simple,,,base,,,,,,,,,,,,,,,Eureka,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-12 21:43:06",,,,,,test,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"MM / HF-8 HEPA Filter",,,,,,,"Product Info Column",,No,No,No,,,60666B,,,,,,,,,,,,25.9900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,No,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 16:52:06",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0146,,Filters,simple,,,base,,,,,,,,,,,,,,,Eureka,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-12 21:43:06",,,,,,test,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"39481 Motor Filter",,,,,,,"Product Info Column",,No,No,No,,,39481,,,,,,,,,,,,8.4900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,No,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 16:52:06",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0147,,Filters,simple,,,base,,,,,,,,,,,,,,,Eureka,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-12 21:43:06",,,,,,test,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"70082 Motor Filter",,,,,,,"Product Info Column",,No,No,No,,,70082,,,,,,,,,,,,9.4900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,No,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 16:52:06",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0148,,Filters,simple,,,base,,,,,,,,,,,,,,,Eureka,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-12 21:43:06",,,,,,test,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"71078 Motor Filter",,,,,,,"Product Info Column",,No,No,No,,,71078,,,,,,,,,,,,9.4900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,No,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 16:52:06",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0149,,Filters,simple,,,base,,,,,,,,,,,,,,,Eureka,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-12 21:43:06",,,,,,test,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Motor Filter with Frame",,,,,,,"Product Info Column",,No,No,No,,,61130,,,,,,,,,,,,9.4900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,No,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 16:52:06",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0150,,Filters,simple,,,base,,,,,,,,,,,,,,,Eureka,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-12 21:43:06",,,,,,test,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"Odor Absorbing Charcoal Filter",,,,,,,"Product Info Column",,No,No,No,,,81139,,,,,,,,,,,,9.4900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,No,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 16:52:06",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
F:0151,,Filters,simple,,,base,,,,,,,,,,,,,,,Eureka,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,"2016-04-12 21:43:06",,,,,,test,,,No,,,,,,,,,No,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use config","Use config",,,"PL Pre-Motor Filter",,,,,,,"Product Info Column",,No,No,No,,,76087,,,,,,,,,,,,10.4900,,,,,0.00,0.00,,,,,0.00,,,,,0,,,,0,,,,,,No,,test,,,,,No,,,,,1,,,2,,,"2016-04-13 16:52:06",,,,4,,,,,0.0000,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
